"name","lon","lat"
"POI CHING SCHOOL",103.9352454,1.3577836
"PRESBYTERIAN HIGH SCHOOL",103.843,1.3821667
"PRINCESS ELIZABETH PRIMARY SCHOOL",103.7409454,1.349245
"PUNGGOL COVE PRIMARY SCHOOL",103.89861,1.4116904
"PUNGGOL GREEN PRIMARY SCHOOL",103.8988531,1.4018544
"PUNGGOL PRIMARY SCHOOL",103.8945968,1.3774346
"PUNGGOL SECONDARY SCHOOL",103.9091383,1.4026867
"PUNGGOL VIEW PRIMARY SCHOOL",103.9051799,1.4052956
"QIFA PRIMARY SCHOOL",103.756921,1.3128256
"QIHUA PRIMARY SCHOOL",103.788557,1.442105
"QUEENSTOWN PRIMARY SCHOOL",103.8079624,1.2962213
"QUEENSTOWN SECONDARY SCHOOL",103.8131968,1.2937571
"QUEENSWAY SECONDARY SCHOOL",103.8020094,1.3004794
"RADIN MAS PRIMARY SCHOOL",103.8238799,1.2750693
"RAFFLES GIRLS' PRIMARY SCHOOL",103.8062274,1.3300317
"RAFFLES GIRLS' SCHOOL (SECONDARY)",103.8437236,1.3432054
"RAFFLES INSTITUTION",103.8434229,1.3466753
"RED SWASTIKA SCHOOL",103.9341987,1.3331408
"REGENT SECONDARY SCHOOL",103.7510018,1.3936053
"RIVER VALLEY HIGH SCHOOL",103.709695,1.3431764
"RIVER VALLEY PRIMARY SCHOOL",103.8363894,1.2938838
"RIVERSIDE PRIMARY SCHOOL",103.8017597,1.4471894
"RIVERSIDE SECONDARY SCHOOL",103.788591,1.4404834
"RIVERVALE PRIMARY SCHOOL",103.904383,1.393196
"ROSYTH SCHOOL",103.8746431,1.3729086
"RULANG PRIMARY SCHOOL",103.71896,1.34694
"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE",103.7742638,1.3136526
"SCHOOL OF THE ARTS, SINGAPORE",103.8486967,1.2993871
"SEMBAWANG PRIMARY SCHOOL",103.8209921,1.4454114
"SEMBAWANG SECONDARY SCHOOL",103.8168532,1.4454666
"SENG KANG PRIMARY SCHOOL",103.8998085,1.3894174
"SENG KANG SECONDARY SCHOOL",103.897892,1.386517
"SENGKANG GREEN PRIMARY SCHOOL",103.8751169,1.3925337
"SERANGOON GARDEN SECONDARY SCHOOL",103.8694133,1.3698804
"SERANGOON SECONDARY SCHOOL",103.9022635,1.3748927
"SHUQUN PRIMARY SCHOOL",103.7215551,1.3475475
"SI LING PRIMARY SCHOOL",103.78577,1.432693
"SINGAPORE CHINESE GIRLS' PRIMARY SCHOOL",103.8298227,1.3205127
"SINGAPORE CHINESE GIRLS' SCHOOL",103.828876,1.3212977
"SINGAPORE SPORTS SCHOOL",103.789056,1.426703
"SOUTH VIEW PRIMARY SCHOOL",103.7471451,1.381324
"SPECTRA SECONDARY SCHOOL",103.8043789,1.4364557
"SPRINGDALE PRIMARY SCHOOL",103.8896801,1.3949667
"SPRINGFIELD SECONDARY SCHOOL",103.9300788,1.3498342
"ST. ANDREW'S JUNIOR COLLEGE",103.8631747,1.3332507
"ST. ANDREW'S JUNIOR SCHOOL",103.8650358,1.3314591
"ST. ANDREW'S SECONDARY SCHOOL",103.8657366,1.3305904
"ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL",103.941072,1.3342821
"ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL",103.9419966,1.3343266
"ST. ANTHONY'S PRIMARY SCHOOL",103.748959,1.3641887
"ST. GABRIEL'S PRIMARY SCHOOL",103.8623448,1.3496393
"ST. GABRIEL'S SECONDARY SCHOOL",103.8757857,1.3470106
"ST. HILDA'S PRIMARY SCHOOL",103.9361045,1.3496843
"ST. HILDA'S SECONDARY SCHOOL",103.9363481,1.3503639
"ST. JOSEPH'S INSTITUTION",103.8285918,1.3229154
"ST. JOSEPH'S INSTITUTION JUNIOR",103.8454801,1.3173615
"ST. MARGARET'S PRIMARY SCHOOL",103.8816751,1.3250653
"ST. MARGARET'S SECONDARY SCHOOL",103.8100803,1.3199548
"ST. PATRICK'S SCHOOL",103.9168478,1.3084693
"ST. STEPHEN'S SCHOOL",103.917604,1.3190059
"STAMFORD PRIMARY SCHOOL",103.8572113,1.3039868
"SWISS COTTAGE SECONDARY SCHOOL",103.7506408,1.3646741
"TAMPINES NORTH PRIMARY SCHOOL",103.948581,1.360298
"TAMPINES PRIMARY SCHOOL",103.9444931,1.3500775
"TAMPINES SECONDARY SCHOOL",103.9445009,1.3493258
"TANGLIN SECONDARY SCHOOL",103.7581468,1.3097054
"TANJONG KATONG GIRLS' SCHOOL",103.895897,1.308631
"TANJONG KATONG PRIMARY SCHOOL",103.9003522,1.305373
"TANJONG KATONG SECONDARY SCHOOL",103.897576,1.3083201
"TAO NAN SCHOOL",103.911434,1.3049059
"TECK GHEE PRIMARY SCHOOL",103.8506032,1.3653954
"TECK WHYE PRIMARY SCHOOL",103.7537174,1.3837636
"TECK WHYE SECONDARY SCHOOL",103.7551671,1.3831667
"TELOK KURAU PRIMARY SCHOOL",103.911406,1.3308237
"TEMASEK JUNIOR COLLEGE",103.9355346,1.3186051
"TEMASEK PRIMARY SCHOOL",103.9454839,1.3175073
"TEMASEK SECONDARY SCHOOL",103.9472248,1.3160282
"TOWNSVILLE PRIMARY SCHOOL",103.8537829,1.3600534
"UNITY PRIMARY SCHOOL",103.74729,1.403245
"UNITY SECONDARY SCHOOL",103.7459346,1.3994982
"VALOUR PRIMARY SCHOOL",103.89861,1.4116904
"VICTORIA JUNIOR COLLEGE",103.9193865,1.3072408
"VICTORIA SCHOOL",103.9274992,1.3085536
"WATERWAY PRIMARY SCHOOL",103.9184708,1.3990541
"WELLINGTON PRIMARY SCHOOL",103.8220457,1.452401
"WEST GROVE PRIMARY SCHOOL",103.6989427,1.3446825
"WEST SPRING PRIMARY SCHOOL",103.7662554,1.3893631
"WEST SPRING SECONDARY SCHOOL",103.76001,1.3876329
"WEST VIEW PRIMARY SCHOOL",103.7601419,1.3837275
"WESTWOOD PRIMARY SCHOOL",103.7004708,1.3472361
"WESTWOOD SECONDARY SCHOOL",103.7017948,1.3537847
"WHITE SANDS PRIMARY SCHOOL",103.9610714,1.3654493
"WHITLEY SECONDARY SCHOOL",103.8429226,1.3555261
"WOODGROVE PRIMARY SCHOOL",103.7902027,1.4332625
"WOODGROVE SECONDARY SCHOOL",103.7968274,1.4289721
"WOODLANDS PRIMARY SCHOOL",103.791794,1.436771
"WOODLANDS RING PRIMARY SCHOOL",103.7978994,1.4345519
"WOODLANDS RING SECONDARY SCHOOL",103.8007288,1.4364147
"WOODLANDS SECONDARY SCHOOL",103.774513,1.4395545
"XINGHUA PRIMARY SCHOOL",103.8901418,1.357958
"XINGNAN PRIMARY SCHOOL",103.6870917,1.3425489
"XINMIN PRIMARY SCHOOL",103.883074,1.371371
"XINMIN SECONDARY SCHOOL",103.8828692,1.3720807
"XISHAN PRIMARY SCHOOL",103.8378387,1.4334989
"YANGZHENG PRIMARY SCHOOL",103.8683225,1.3488247
"YEW TEE PRIMARY SCHOOL",103.7511849,1.396978
"YIO CHU KANG PRIMARY SCHOOL",103.8855819,1.3779984
"YIO CHU KANG SECONDARY SCHOOL",103.8419271,1.3783368
"YISHUN INNOVA JUNIOR COLLEGE",103.8311055,1.4252209
"YISHUN PRIMARY SCHOOL",103.8338127,1.4334926
"YISHUN SECONDARY SCHOOL",103.828833,1.428129
"YISHUN TOWN SECONDARY SCHOOL",103.8381007,1.4327266
"YU NENG PRIMARY SCHOOL",103.9318969,1.3338292
"YUAN CHING SECONDARY SCHOOL",103.720994,1.341917
"YUHUA PRIMARY SCHOOL",103.7409109,1.3429774
"YUHUA SECONDARY SCHOOL",103.722648,1.3473186
"YUMIN PRIMARY SCHOOL",103.9511251,1.3516199
"YUSOF ISHAK SECONDARY SCHOOL",103.760309,1.342423
"YUYING SECONDARY SCHOOL",103.8900604,1.356753
"ZHANGDE PRIMARY SCHOOL",103.826193,1.284578
"ZHENGHUA PRIMARY SCHOOL",103.7691902,1.380192
"ZHENGHUA SECONDARY SCHOOL",103.764939,1.388271
"ZHONGHUA PRIMARY SCHOOL",103.869558,1.359895
"ZHONGHUA SECONDARY SCHOOL",103.8693356,1.3496094
"Temasek Polytechnic",103.9318122,1.3451847
"Nanyang Polytechnic",103.8489487,1.37995
"Ngee Ann Polytechnic",103.7743581,1.332064
"Republic Polytechnic",103.7852455,1.4432159
"Singapore Polytechnic",103.7775495,1.3097757
"Temasek Polytechnic",103.9318122,1.3451847
"National University of Singapore",103.7763939,1.2966426
"Nanyang Technological University",103.6831347,1.3483099
"Singapore Management University",103.8501578,1.2962727
"Singapore University of Technology and Design",103.9631268,1.3405942
"Singapore Institute of Technology",103.7805095,1.3014292
"Singapore University of Social Sciences",103.7761967,1.329081
"École Supérieure des Sciences Economiques et Commerciales (ESSEC)",103.7877509,1.3028472
"INSEAD",103.7865486,1.2999167
"S P Jain School of Global Management",103.8016633,1.2801131
"DigiPen Institute of Technology",103.7779343,1.3077796
"Curtin Singapore",103.8541587,1.3270731
"German Institute of Science and Technology - TUM Asia",103.746782,1.324738
"Sorbonne-Assas International Law School",103.7864775,1.2998184
"James Cook University Singapore",103.8758207,1.3155238
"St.Gallen Institute of Management in Asia",103.847644,1.2820227
"Kaplan Higher Education Academy",103.8496345,1.3021165
"Management Development Institute of Singapore",103.8011673,1.2970726
"PSB Academy",103.8576787,1.291433
"Raffles College of Higher Education",103.8434095,1.2890078
"SDH Institute",103.8458085,1.2746162
"Singapore Institute of Management",103.7761745,1.3294012
"Singapore Raffles Music College",103.8013758,1.2752896
